ID|Genre|Kategorie|Autor|Titel|Type_token_ratio|Dispersion|Disparity|Evenness|Density|Rarity|Average_token_length_syllables|MTLD|Honore_H
k00300000776|Krimi|Schemaliteratur|Cotton, Jerry|Zeit zum Sterben|0.2688888888888889|0.7921256705146462|0.6045627593994141|0.9374823783089331|0.4019834432911712|0.4803530407447709|1.6534857334958188|209.95796260828902|2341.326854541586
k00300000778|Krimi|Schemaliteratur|Cotton, Jerry|Mit Blut bezahlt|0.2887555555555556|0.8021521334893882|0.5789399147033691|0.9423176483040242|0.39785860616133895|0.4536349313526896|1.75683197402497|221.46785608647735|2441.2718293961802
k00300000779|Krimi|Schemaliteratur|Cotton, Jerry|Vom Sterben wird keiner reich|0.2888|0.8050064989083512|0.5910901427268982|0.9417739374640438|0.3944739066943356|0.4557492077863287|1.7611252017523633|226.84576074129222|2494.5852690802285
k00300000780|Krimi|Schemaliteratur|Cotton, Jerry|Verwischte Spuren|0.2589333333333333|0.7892816027011631|0.6377805471420288|0.9356985459417891|0.3938277970096487|0.4902534113060429|1.6549679605214702|195.1669935136354|2230.006195279375
k00300000781|Krimi|Schemaliteratur|Cotton, Jerry|Bomben aus dem Jenseits|0.3073777777777777|0.8124093463430999|0.6454422473907471|0.9408041574906825|0.41113165680473374|0.3851237935375577|1.7450443786982248|254.06574673781597|2571.158148905482
k00300000782|Krimi|Schemaliteratur|Cotton, Jerry|Der Clan der Gerechten|0.26586666666666664|0.7962942222484207|0.6127040386199951|0.9355440316675806|0.3940041221660109|0.43715423766319983|1.689413528199363|190.63364604580448|2336.1743999489127
k00300000783|Krimi|Schemaliteratur|Cotton, Jerry|Tödliche Verstrickungen|0.2641333333333333|0.7885339997232983|0.5788675546646118|0.9323881342353553|0.3825639844979088|0.4926758358492676|1.6419554123019071|187.8158405912947|2298.8458751248504
k00300000784|Krimi|Schemaliteratur|Cotton, Jerry|Der Feind im Dunklen|0.2878222222222222|0.8001935641104956|0.6035159230232239|0.9419658594783735|0.3932536947698905|0.4531408593661893|1.7379202082854737|231.70331135357003|2449.447296344159
k00300000786|Krimi|Schemaliteratur|Cotton, Jerry|Mord gehört nicht zum Geschäft|0.2825|0.8056936402950865|0.6157279014587402|0.9327193579293067|0.4037940379403794|0.3975043164338408|1.59634422874841|184.20923669670833|2467.218614898169
k00300000787|Krimi|Schemaliteratur|Cotton, Jerry|Ein Erpresser zu viel|0.2990333333333333|0.8106018138815441|0.6283518075942993|0.9334194958416933|0.4080181328800113|0.4067190850607577|1.6372007366482504|209.74787812604183|2626.738632290795
k00300000788|Krimi|Schemaliteratur|Cotton, Jerry|Bankraub mit Knalleffekt|0.30046666666666666|0.8068676278050247|0.6217911243438721|0.9376690218102877|0.4261588214157384|0.3771726967549422|1.6365847591144034|206.7191803217031|2472.4210617102444
k00300000789|Krimi|Schemaliteratur|Cotton, Jerry|Millionäre sterben anders|0.2836666666666667|0.8062178949765828|0.6533808708190918|0.931081308060279|0.3967050794361153|0.40829358984722336|1.603211009174312|185.88612705654492|2463.4261528636725
k00300000790|Krimi|Schemaliteratur|Cotton, Jerry|Tauchen in den Tod|0.2838|0.805793289868816|0.6540659666061401|0.9314129947585625|0.4236619411716688|0.3740222461428059|1.6200919702865229|191.26697910433103|2446.3497237355623
k00300000791|Krimi|Schemaliteratur|Cotton, Jerry|Der geheimnisvolle Coup|0.2967333333333333|0.8087035276864638|0.627060055732727|0.9345610874985711|0.42941512669079823|0.39465029598772206|1.639441526277114|195.12886536322821|2435.886200554108
k00300000792|Krimi|Schemaliteratur|Cotton, Jerry|Die Beute für den Boss|0.30056666666666665|0.812073002137566|0.6357761025428772|0.9315030221914203|0.4187902187902188|0.3865916692003649|1.6515944515944516|191.80897212404568|2432.447950607778
k00300000793|Krimi|Schemaliteratur|Cotton, Jerry|Wir saßen auf dem Pulverfass|0.29496666666666665|0.8106710376579974|0.6430749297142029|0.9329430376218762|0.4273466574776016|0.3894189071986123|1.6256374913852516|190.38119342026894|2446.135813459491
k00300000794|Krimi|Schemaliteratur|Cotton, Jerry|Der letzte Vorhang fällt|0.2786933333333333|0.8064268009999456|0.6072885394096375|0.9285873181484278|0.3838394535490191|0.4205897960730801|1.5852108760689418|168.84801732326147|2487.870876922481
k00300000795|Krimi|Schemaliteratur|Cotton, Jerry|Tote sterben später|0.29496|0.8089137652340136|0.6266734004020691|0.9330001456001262|0.4009810420257192|0.4291086874764949|1.6393477396261436|195.04566987714244|2481.5975976505524
k00300000796|Krimi|Schemaliteratur|Cotton, Jerry|Entführung war nicht eingeplant|0.28956666666666664|0.8113784743485105|0.6244332194328308|0.9297453404590641|0.43303716545671256|0.35294117647058826|1.6307292231010944|180.96629474832707|2493.525060234841
k00300000797|Krimi|Schemaliteratur|Cotton, Jerry|Heiße Juwelen|0.2909333333333333|0.8075915034797861|0.6502687931060791|0.9296539229202088|0.4320512153229584|0.3879427792915531|1.6192682038203299|183.9455536131403|2418.102766592046
k00300000798|Krimi|Schemaliteratur|Cotton, Jerry|Der Tod an Bord|0.29346666666666665|0.8082660108416561|0.6222145557403564|0.9287342831939971|0.4243629922332743|0.3827062228654125|1.6062406322387246|180.06225235091824|2481.960515045043
k00300000799|Krimi|Schemaliteratur|Cotton, Jerry|Gastspiel des Todes|0.27752|0.8049689678769816|0.6432510018348694|0.9309253130122502|0.3892822867221747|0.3984323005250314|1.6120665058490908|184.7663950071924|2440.898678377831
k00300000800|Krimi|Schemaliteratur|Cotton, Jerry|Tödlicher »Schnee«|0.2994333333333333|0.8093996848973853|0.6397722363471985|0.9360064006117282|0.41438001200152746|0.39571708641230585|1.6368446893240958|211.4001713399952|2453.946249090453
k00300000801|Krimi|Schemaliteratur|Cotton, Jerry|Der Tod im Fernsehstudio|0.2867|0.8081961695263066|0.6048022508621216|0.9294365077622747|0.3846518766568997|0.4095222645794469|1.6215710897167575|191.75225531566565|2558.2612060005663
k00300000802|Krimi|Schemaliteratur|Cotton, Jerry|Der Feind im Dunkeln|0.2968666666666667|0.8112988898238063|0.6442070603370667|0.9307744796202472|0.4314743666706688|0.3711663659894894|1.6496578220674751|182.76816334874133|2424.151016241242
k00300000803|Krimi|Schemaliteratur|Cotton, Jerry|Mordnacht in Manhattan|0.3019333333333333|0.8074632234883319|0.6353926658630371|0.9381959840281022|0.4230971473642697|0.3918417799752781|1.6454581306691205|220.75564243930822|2401.7124411008003
k00300000804|Krimi|Schemaliteratur|Cotton, Jerry|Ein teuflischer Plan|0.2987666666666667|0.8056147885686186|0.6164571642875671|0.9370390114569309|0.4266817712324659|0.4086196014786764|1.6379568853496818|210.99447716400047|2425.760542206347
k00300000805|Krimi|Schemaliteratur|Cotton, Jerry|Mordsaison|0.3074333333333333|0.8158830620314453|0.6470730900764465|0.9307980877582411|0.43362782531144617|0.3651037101957347|1.6517655583735125|194.7413352768058|2511.265790064419
k00300000806|Krimi|Schemaliteratur|Cotton, Jerry|Infight mit dem FBI|0.28403333333333336|0.8030352658527242|0.591701328754425|0.9330042106624306|0.3925719748088169|0.3942385499271727|1.5977564102564104|194.45803450910887|2471.5505050692013
k00300000807|Krimi|Schemaliteratur|Cotton, Jerry|Der eiskalte Tod|0.2976333333333333|0.80668961938116035|0.6407512426376343|0.9368785448757961|0.4172819472616633|0.3836018617973505|1.6665855307640298|222.3483107676855|2433.4464040778003
k00300000808|Krimi|Schemaliteratur|Cotton, Jerry|Blutgeld|0.3105333333333333|0.8132133593838843|0.625730037689209|0.9387255428518255|0.4173276728857111|0.3881903906600808|1.6783041001005474|236.30180098711622|2550.084117103089
k00300000809|Krimi|Schemaliteratur|Cotton, Jerry|Hinter der Maske des Killers|0.2899333333333333|0.8087773501551814|0.6834763884544373|0.9271400027210593|0.43077266014656296|0.3774853801169591|1.607010504611441|178.94218815239086|2419.2348415049964
k00300000810|Krimi|Schemaliteratur|Cotton, Jerry|Der Tod saß im Cockpit|0.28126666666666666|0.8064893382170669|0.6367430686950684|0.9327149879621199|0.4019925415793342|0.4006609791714703|1.6036965457168522|186.33739448273383|2393.588566838663
k00300000811|Krimi|Schemaliteratur|Cotton, Jerry|Leichentanz in Hollywood|0.3099333333333333|0.8126188649911988|0.6609230041503906|0.9327367028641546|0.4360487456771148|0.374873573183066|1.6252127133995717|210.77942579214763|2526.3112826609286
k00300000812|Krimi|Schemaliteratur|Cotton, Jerry|Bestien unter sich|0.2950666666666667|0.8077972552916091|0.6644660830497742|0.9310149029184022|0.4248974825516661|0.3843185789167152|1.6390027971648156|187.07253047110038|2396.217194292156
k00300000813|Krimi|Schemaliteratur|Cotton, Jerry|Letzter Ausweg: Mord|0.2954133333333333|0.8092640200393516|0.6436750292778015|0.9322454236357585|0.4166644539443987|0.3819030520646319|1.5993999097209315|200.4286555909913|2518.0526331518686
k00300000814|Krimi|Schemaliteratur|Cotton, Jerry|Das Mörder-Spiel|0.28181333333333336|0.8053560488360659|0.6759363412857056|0.9308136097244863|0.3929619543663908|0.4099885627144491|1.5904343917722021|184.07285214271877|2441.713962752312
k00300000815|Krimi|Schemaliteratur|Cotton, Jerry|Dynamit in schwarzer Seide|0.28736|0.8028237864941374|0.6673046946525574|0.9361765348270651|0.4042057298486356|0.4163998835855646|1.6164562928822082|203.68297666760404|2394.7927098346963
k00300000034|Liebesroman|Schemaliteratur|Harrington, Nina|Heiß wie die Sonne Afrikas|0.2969333333333333|0.8111740279350699|0.5533820390701294|0.9386997339901573|0.4093616007622677|0.4166112956810632|1.7300500238208671|223.4952364542168|2564.050554729453
k00300000046|Liebesroman|Schemaliteratur|Power, Elizabeth|Tropenwind auf zarter Haut|0.2991|0.8014330197748413|0.5931637287139893|0.9351943302841368|0.3814268397244479|0.3837764144512611|1.6886733879312894|236.3029528701259|2469.6294890542754
k00300000083|Liebesroman|Schemaliteratur|Kendrick, Sharon|Heirate lieber mich!|0.2809|0.8009632502448595|0.6391718983650208|0.9289156115045641|0.37298271717981|0.4056761268781302|1.656203502346343|179.3462126740476|2431.801007441015
k00300000857|Liebesroman|Schemaliteratur|Monroe, Lucy|Sag mir: Ist es Liebe?|0.2813|0.7993650046904149|0.6453680992126465|0.9354003511504889|0.3762285103476944|0.4283277905687729|1.6482674663737047|213.77119537143864|2401.359145100819
k00300000839|Liebesroman|Schemaliteratur|Parv, Valerie|Maskenball auf der Insel der Liebe|0.32420000000000004|0.8113676125685523|0.6259867548942566|0.944180762746987|0.4133004325839274|0.3815875081327261|1.7629622859928107|265.2942875616892|2779.2570913870695
k00300000049|Liebesroman|Schemaliteratur|Gilmore, Jessica|Cinderella und der Playboy|0.2998|0.8071071192301372|0.7002156972885132|0.9362250096434757|0.3857401917043263|0.4256578947368421|1.6433896548746438|212.46986669196167|2525.817051239341
k00300000009|Liebesroman|Schemaliteratur|Armstrong, Lindsay|Verführt von einem Playboy|0.2972666666666667|0.8080293150807146|0.6118062734603882|0.9348195960135776|0.38450733077756|0.4074665769780543|1.62198940622165|204.59432209255013|2626.5263538965296
k00300000082|Liebesroman|Schemaliteratur|Graham, Lynne|Auf der Jacht des griechischen Tycoons|0.3004333333333333|0.8103647006398143|0.701233446598053|0.9360285437447536|0.40144723735864535|0.3868989996773153|1.6797328177184039|212.45015344616564|2573.0282415545453
k00300000084|Liebesroman|Schemaliteratur|Faye, Jennifer|Mein italienischer Traummann|0.2784|0.7975034933695483|0.6122435927391052|0.9358761930901751|0.3839918946301925|0.4273453933529659|1.6727167462729773|211.73085424261618|2387.982204261457
k00300000005|Liebesroman|Schemaliteratur|Wylie, Trish|Traumfrau mit Hindernissen|0.2786666666666667|0.7975361809782064|0.661564826965332|0.9344240835962261|0.3726876399198775|0.4351083757024351|1.620831860492518|207.59804641421215|2456.0898568337166
k00300000067|Liebesroman|Schemaliteratur|Brand, Fiona|Im Bann der süßen Sinnlichkeit|0.3150333333333333|0.8131468325008747|0.5944548845291138|0.9335604664128785|0.4121654951288691|0.3546195652173913|1.7100135651744974|217.6429502850366|2648.731409175527
k00300000860|Liebesroman|Schemaliteratur|Winters, Rebecca|Gerettet von einem Traumprinzen|0.3062666666666667|0.8080590238365494|0.5449296236038208|0.9386018048071918|0.41982077585190425|0.3787735849056604|1.7126518099280745|238.51364132173305|2489.264337107127
k00300000091|Liebesroman|Schemaliteratur|Pembroke, Sophie|Im Bann des reichen Playboys|0.2607|0.7913540365646209|0.6194379925727844|0.9349998074669267|0.3688801023374811|0.4697265625|1.5884695894871497|192.87410699093672|2257.825472555202
k00300000870|Liebesroman|Schemaliteratur|Lawrence, Kim|Mit dir auf unserer Insel der Träume|0.2842333333333333|0.8056283269220508|0.6263181567192078|0.9307353007052086|0.3908484270734032|0.41741840249302936|1.6231827931363203|184.8923963445538|2529.973147023965
k00300000865|Liebesroman|Schemaliteratur|Kendrick, Sharon|Wenn ein Milliardär dich begehrt|0.2820666666666667|0.8061533857709795|0.6281540393829346|0.9263641733020711|0.3723923528386309|0.3880256713393008|1.6668894183276193|184.3417023804112|2505.6501049117596
k00300000841|Liebesroman|Schemaliteratur|Philips, Sabrina|Heißes Happy End in Griechenland|0.3006333333333333|0.8076009024231708|0.6398971080780029|0.9376802263694847|0.384519536001424|0.4172157459030242|1.6755866733912836|225.51487856854465|2626.475698783514
k00300000012|Liebesroman|Schemaliteratur|Kendrick, Sharon|Liebessommer mit einem Fürsten|0.3023|0.8146936284773243|0.6417127251625061|0.9347086260070169|0.3876948620975925|0.3892362284555593|1.687667189373674|206.83046923716273|2681.4002130333447
k00300000026|Liebesroman|Schemaliteratur|Mortimer, Carole|Aufregendes Rendezvous in Paris|0.2710666666666667|0.7949833101382318|0.6092305779457092|0.9342603532501371|0.4027719445611088|0.3946691806650669|1.6967960640787185|186.98035587973476|2336.9216434412238
k00300000003|Liebesroman|Schemaliteratur|Philips, Sabrina|Erpressung aus Leidenschaft|0.2758666666666667|0.8006951606482927|0.6387290358543396|0.9312904296555906|0.3617239317942441|0.42895759418820745|1.6343476899427822|182.808408529686|2513.0320672502894
k00300000844|Liebesroman|Schemaliteratur|Connelly, Stacy|Sag Ja, ich will!|0.2693333333333333|0.7953878397078524|0.6677349805831909|0.934974348212266|0.3784699711204102|0.4530817174515235|1.6316084163375966|188.93286548369082|2338.9095086340294
k00300000850|Liebesroman|Schemaliteratur|Yates, Maisey|Die Schöne und der Scheich|0.2756266666666667|0.8023083344681953|0.63490229845047|0.9275439355021284|0.36628849270664493|0.4159242371097861|1.624712740995186|172.2871872689415|2427.423808161454
k00300000014|Liebesroman|Schemaliteratur|Yates, Maisey|Brich mir nicht das Herz, Boss!|0.2650333333333333|0.7948995775690041|0.6024025082588196|0.9218573869871676|0.3600674441478151|0.4284082565064861|1.599606575804412|163.85684250271018|2374.468536395102
k00300000047|Liebesroman|Schemaliteratur|Cox, Connie|Unsere Kreuzfahrt ins Glück|0.2972666666666667|0.808667856536692|0.6258059144020081|0.9351378657883866|0.3946745389179552|0.4125305126118796|1.7187911027971823|211.748562539779|2570.6844595809216
k00300000060|Liebesroman|Schemaliteratur|Hewitt, Kate|Blitzhochzeit in Griechenland|0.2651|0.7934000049303466|0.6084215044975281|0.9328903641926581|0.3876039615599377|0.42667121418826737|1.6795192053369383|185.6016903599089|2347.815575397544
k00300000016|Liebesroman|Schemaliteratur|Jump, Shirley|Küsse, süß wie Schokolade|0.28653333333333336|0.8013389851211101|0.6055361032485962|0.9353339922585393|0.3893224916164644|0.4519976147883125|1.6363177730955278|211.78100655531085|2464.706281590383
k00300000867|Liebesroman|Schemaliteratur|Gordon, Lucy|Was schenkt man einem Millionär?|0.26426666666666665|0.7948037702626134|0.5526555776596069|0.9323372303084886|0.3709779887140775|0.4716897012929113|1.552337531297881|179.2686762906158|2363.454162825548
k00300000087|Liebesroman|Schemaliteratur|Marinelli, Carol|Ein Bräutigam zum Küssen|0.27756666666666663|0.7973662825454501|0.6907087564468384|0.938058573270055|0.4027246721613278|0.4248213989034723|1.650352621293228|206.16360093426073|2449.762013832232
k00300000862|Liebesroman|Schemaliteratur|Harris, Lynn Raye|Verführt von einem Playboy-Scheich|0.27276666666666666|0.7956724323545769|0.6004704236984253|0.9312623253001299|0.376172105989356|0.3995271867612293|1.6199983104778533|189.7273410969362|2397.799009977033
k00300000018|Liebesroman|Schemaliteratur|Graham, Lynne|Im Sturm der Leidenschaft|0.3049333333333333|0.8075680838677102|0.6282528638839722|0.9366226653855525|0.4126465217647405|0.3782205152824452|1.7309889850974849|216.36037703588374|2608.4194826068715
k00300000017|Liebesroman|Schemaliteratur|Kendrick, Sharon|Im goldenen Käfig des Italieners|0.2948666666666667|0.8099894746988682|0.6228498816490173|0.9342628492312426|0.371067375377101|0.3951445853011849|1.651860364890102|207.48967508462474|2763.458022173916
k00300000002|Liebesroman|Schemaliteratur|Donald, Robyn|Liebeszauber der Südsee|0.29856666666666665|0.8066263279853295|0.592709481716156|0.9358670925344071|0.4045325092407441|0.3979491386382281|1.6620917408955946|228.24772608521423|2574.6383432376615
k00300000054|Liebesroman|Schemaliteratur|Craven, Sara|Folge mir auf mein Schloss!|0.3069333333333333|0.8068959013839586|0.6407477259635925|0.9374160601769362|0.4217644236535924|0.413756000662142|1.6964135780256686|234.430829325403|2601.765951965951
k00300000057|Liebesroman|Schemaliteratur|Faye, Jennifer|Ein Prinz zum Fest der Liebe|0.2862333333333333|0.8055704412193171|0.6051763296127319|0.9346216584674911|0.3825427843903593|0.4318352372217127|1.614111446674957|207.34435738758611|2494.083838445822
k00300000075|Liebesroman|Schemaliteratur|Graham, Lynne|Insel unserer Leidenschaft|0.2981666666666667|0.8043226195744911|0.6174439191818237|0.9380440518565655|0.4175471642581747|0.3780193236714976|1.7254613414957176|216.47560848652284|2509.64657539874
k00300000854|Liebesroman|Schemaliteratur|Ashton, Leah|Das Glück trägt wieder deinen Namen|0.28900000000000003|0.8020743642570141|0.6129820346832275|0.9321287983508638|0.3808341461972747|0.4313093622795116|1.6752386864118707|200.5560839156113|2484.769431061337
k00300000043|Liebesroman|Schemaliteratur|Graham, Lynne|Zu einem Scheich sagt man nicht Nein|0.2912|0.8059957773360186|0.6121035814285278|0.9365648720173381|0.4020704529115744|0.3944099378881988|1.6856937455068297|200.74435071315162|2496.7539337741064
k00300000081|Liebesroman|Schemaliteratur|Hardy, Kate|Vorhang auf für die große Liebe!|0.2932666666666667|0.8055111698903635|0.712431788444519|0.935999525163634|0.4017008797653959|0.4379275821792091|1.6482111436950146|206.99961446781123|2566.563689396052
k00300000071|Liebesroman|Schemaliteratur|Williams, Cathy|Heiße Küsse im tiefen Schnee|0.293|0.8092637923730748|0.6215472817420961|0.9343285754156173|0.3706906592126718|0.4151416395086488|1.672490100163056|216.39283199800735|2616.0868809522162
k00300000847|Liebesroman|Schemaliteratur|Mortimer, Carole|Keine Chance für die Liebe?|0.2932|0.8067448172941509|0.6531893014907837|0.9305983336641421|0.3770709078860172|0.3898378191856453|1.6328694499668654|211.34187045631307|2510.7897214201225
k00300000845|Liebesroman|Schemaliteratur|Jackson, Brenda|Verführt am Valentinstag?|0.27386666666666665|0.7918782936826128|0.5988612174987793|0.9310278465633945|0.3745274789182902|0.4429392094658321|1.6248618784530386|188.89365968705152|2333.4572721868035
k00300000053|Liebesroman|Schemaliteratur|Crews, Caitlin|Ein Boss zum Verlieben|0.3035333333333333|0.8118866748769832|0.6124205589294434|0.9321711039542796|0.4004737897102594|0.39581082204305545|1.6953167709408978|195.00518595142444|2697.0207708794255
k00300000852|Liebesroman|Schemaliteratur|McArthur, Fiona|Mit Prinz Charming auf dem Traumschiff|0.2758333333333333|0.8027758603134341|0.6079881191253662|0.9291926914901772|0.38650203922006815|0.4390403668222386|1.6351472149282082|177.40900744004827|2471.211517351115
k00300000059|Liebesroman|Schemaliteratur|Hardy, Kate|Zimtküsse und ein Heiratsantrag|0.24824|0.7878741928079043|0.6131765842437744|0.9300435769484421|0.3752108144573312|0.5009459246413369|1.609792169378065|169.28073415655737|2186.6626021847046
k00300000025|Liebesroman|Schemaliteratur|Morgan, Sarah|Wenn die Wüstensonne am Horizont versinkt|0.2835333333333333|0.7984643566428562|0.6893045902252197|0.9395572437998269|0.3990618385675877|0.40253387859834816|1.6306561409530347|224.88809633445197|2437.1890862057735
k00300000030|Liebesroman|Schemaliteratur|Gilmore, Jessica|Rückkehr nach Cornwall|0.3217|0.8160619854781274|0.6519968509674072|0.9368770667333872|0.4017226277372263|0.4020160330184935|1.7007591240875912|234.16994476109414|2776.727454033631
k00300000063|Liebesroman|Schemaliteratur|Mortimer, Carole|Was ein Milliardär nicht kaufen kann|0.2791333333333333|0.7989692466855398|0.6045494079589844|0.9355819012783267|0.3901113827764193|0.4011522916845817|1.6900298831839173|206.25229913236979|2372.5963605940524
k00300000021|Liebesroman|Schemaliteratur|Stephens, Susan|Ein Scheich für die Diamantenprinzessin|0.27903333333333336|0.8043166077097524|0.6434891223907471|0.9272643360272401|0.37844757360642384|0.3937270603937271|1.65084952868614|180.32345133370353|2437.9512861263756
k00300000079|Liebesroman|Schemaliteratur|Graham, Lynne|Meine Königin der Nacht|0.29356666666666664|0.8058136119895972|0.6514762043952942|0.9378010836618526|0.4060466217015738|0.37425101214574896|1.7110105312980712|212.20142021324872|2492.317346117305
k00300000842|Liebesroman|Schemaliteratur|Brown, Jackie|Ein Milliardär verschenkt sein Herz|0.2779|0.8002310890199361|0.5926055908203125|0.9299761057998288|0.3775624945938933|0.43132406854804334|1.6280886889830752|192.95362972328212|2512.9478575608337
k00300000052|Liebesroman|Schemaliteratur|Anderson, Caroline|Küss mich in der Toskana!|0.27536666666666665|0.8009117320526087|0.6461820006370544|0.9313971109875128|0.3726403256838524|0.4229136044422669|1.5792320776287538|190.92703430434628|2461.4404580361506
k00300000020|Liebesroman|Schemaliteratur|Kendrick, Sharon|Wüstenprinz und Herzensbrecher|0.2988|0.8070326408028836|0.6402503252029419|0.9303064413082347|0.3909642032332564|0.4020951480781349|1.6725173210161663|207.6990704005072|2607.2289057015723
k00300000042|Liebesroman|Schemaliteratur|Harper, Fiona|Venedig, die Liebe und der Boss|0.2865333333333333|0.8059227050612342|0.5998075008392334|0.9313527919518049|0.3858213847951883|0.43375445416261743|1.6324221088338418|196.47191641892684|2610.35021426255
k00300000024|Liebesroman|Schemaliteratur|Mortimer, Carole|Schöner als jeder Diamant|0.2704333333333333|0.7937424659505946|0.5738379955291748|0.9350731376975748|0.3947194303538234|0.4066605839416058|1.6962412174296606|196.44484697788673|2315.8743963345723
k00300000032|Liebesroman|Schemaliteratur|Cox, Maggie|Deine Lippen sind einfach unvergesslich!|0.2721333333333333|0.797949673445883|0.6347284913063049|0.9303179125359787|0.3699635833940277|0.4249562171628721|1.647603787327021|184.05003754284962|2415.0036477281815
k00300000001|Liebesroman|Schemaliteratur|Graham, Lynne|Hochzeit im Palast des Prinzen|0.3279333333333333|0.8182444387155164|0.6354775428771973|0.9403075732384221|0.4108646912682543|0.3744649923281919|1.7524692480155124|243.02130411593595|2882.0063763646654
k00300000849|Liebesroman|Schemaliteratur|Graham, Lynne|Der Milliardär und das Zimmermädchen|0.30066666666666664|0.811128969193576|0.7131884098052979|0.9352142888712902|0.4042322777029796|0.38581663044353215|1.715477375168296|207.3954016308463|2562.186498986644
k00300000077|Liebesroman|Schemaliteratur|Hayward, Jennifer|Wie widersteht man diesem Boss?|0.2932666666666667|0.8052597534062931|0.6756612062454224|0.9370613666910179|0.4170943195894532|0.417938160975216|1.7147112605438566|215.88163853381312|2512.8396593059506
k00300000044|Liebesroman|Schemaliteratur|Southwick, Teresa|Ein Sommer voller Sinnlichkeit|0.2806666666666667|0.8050680462607255|0.5856339335441589|0.9360375497570049|0.3848333275035853|0.4578426263679|1.6159012207492391|196.35367446710936|2526.12887038014
k00300000093|Liebesroman|Schemaliteratur|Douglas, Michelle|Brennende Sehnsucht nach deinen Küssen?|0.2775333333333333|0.8001174684047132|0.6220642328262329|0.9338925716826341|0.3739314381755484|0.4346735840899265|1.6186502071923266|194.8381187252283|2449.4116366350995
k00300000027|Liebesroman|Schemaliteratur|Smart, Michelle|Im Bann des sizilianischen Millionärs|0.3024333333333333|0.8076722391293244|0.8094381093978882|0.93665452669966|0.4076215809865264|0.3858878056576634|1.6829642051697218|218.39703843666769|2523.6452794995002
k00300000697|Science-Fiction|Schemaliteratur|Voltz, William|Die falschen Mutanten|0.29235555555555554|0.8066053657211921|0.5685052871704102|0.9349998809385218|0.4310489084962349|0.3737864077669903|1.7874039704875637|196.8680797574989|2512.4375293072803
k00300000328|Science-Fiction|Schemaliteratur|Darlton, Clark|Die Zeitfalle|0.3035555555555556|0.8081447190084514|0.5942366719245911|0.9376286920605038|0.4228994187070636|0.362255171151382|1.7730491456755328|227.7688060925351|2472.538198689026
k00300000135|Science-Fiction|Schemaliteratur|Scheer, Karl-Herbert|Die Welt der drei Planeten|0.3837333333333333|0.8316963436824607|0.6422370672225952|0.9471747150901834|0.4852421244984706|0.2849241748438894|1.9501052715210743|346.9165308056583|3071.157591041676
k00300000363|Science-Fiction|Schemaliteratur|Mahr, Kurt|Rückkehr in die Gegenwart|0.3217333333333333|0.8215908673843895|0.6262201070785522|0.930252527196388|0.44473491582139496|0.34198913781398504|1.8048729478197219|194.49910820998267|2705.480023713866
k00300000465|Science-Fiction|Schemaliteratur|Kneifel, Hans|Auf Dolan-Jagd|0.342|0.8249378049449978|0.6415896415710449|0.9338803596113908|0.46639972802478|0.3026776338816941|1.8710761908359461|231.1783556711657|2865.4292204379635
k00300000140|Science-Fiction|Schemaliteratur|Scheer, Karl-Herbert|Der Mensch und das Monster|0.3760888888888889|0.8293445445675257|0.6242798566818237|0.9439131092128288|0.48474446987032793|0.27528675703858185|1.95643698618527|318.88863504912615|3015.6982960738173
k00300000296|Science-Fiction|Schemaliteratur|Scheer, Karl-Herbert|Die Straße nach Andromeda|0.3608888888888889|0.8270974790956953|0.6283898949623108|0.9423051730881988|0.4685678214696818|0.279778636683064|1.9501318183505998|296.55102987967604|2936.4066316789
k00300000186|Science-Fiction|Schemaliteratur|Brand, Kurt|Atlan in Not|0.3068|0.8106877683610116|0.6842581629753113|0.9416606449541842|0.44219325587985264|0.34949003462150274|1.823498158118447|223.51094803511674|2581.3204985078264
k00300000255|Science-Fiction|Schemaliteratur|Brand, Kurt|Gucky, der Großwildjäger|0.31155555555555553|0.8136195327986225|0.6415063738822937|0.9395986854956105|0.4585519024750647|0.3292463036422647|1.8297746582933136|237.51112696297227|2463.2836653320064
k00300000532|Science-Fiction|Schemaliteratur|Darlton, Clark|Testflug nach Atlantis|0.3179111111111111|0.8134566697207235|0.5885520577430725|0.9370722389595908|0.43094271182431104|0.3639047231270358|1.7862240271261287|231.61377704945338|2588.112271423892
k00300000145|Science-Fiction|Schemaliteratur|Darlton, Clark|Die Erde stirbt|0.3080888888888889|0.8071797938141944|0.5868055820465088|0.9373536785181231|0.4418912780133253|0.3470754716981132|1.782972440944882|235.73345074388163|2473.2507135102232
k00300000217|Science-Fiction|Schemaliteratur|Darlton, Clark|Das Erbe der Echsen|0.3183555555555556|0.8131420236616066|0.555677056312561|0.937436148014142|0.4352361746684248|0.3372379171178266|1.8027611882416816|230.40631574740877|2582.3871020103015
k00300000252|Science-Fiction|Schemaliteratur|Scheer, Karl-Herbert|Lemy und der Krötenwolf|0.34746666666666665|0.8285779645266655|0.6263347268104553|0.9366915020583968|0.4228019391064765|0.28909249563699824|1.840372475848359|251.6469386188508|3013.1531119598985
k00300000338|Science-Fiction|Schemaliteratur|Voltz, William|Das Rätsel des Sumpfplaneten|0.29213333333333336|0.8074995126896842|0.6077022552490234|0.933906795302607|0.4670063160833304|0.3123330173231061|1.8351886101127124|212.28265558975158|2453.056370342419
